Order,Lock,Vuser,DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
27,ZooKeeper Lock,800,2026-04-16 16:35:12,603,7,0,9.714,1.278,3.5,79.0,276.5,0,0,1.571,2.286
27,ZooKeeper Lock,800,2026-04-16 16:35:14,521,244,0,487.234,404.187,122.0,164.648,20087.0,243,0,166.824,215.156
27,ZooKeeper Lock,800,2026-04-16 16:35:16,30,337,0,711.632,373.128,168.5,165.0,27802.5,337,0,195.95,228.312
27,ZooKeeper Lock,800,2026-04-16 16:35:18,2,19,0,9.211,2.33,9.5,165.0,1567.5,19,0,2.158,3.211
27,ZooKeeper Lock,800,2026-04-16 16:35:20,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
27,ZooKeeper Lock,800,2026-04-16 16:35:22,0,1,0,17.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
27,ZooKeeper Lock,1000,2026-04-16 16:46:20,910,95,0,419.284,259.231,47.5,79.0,3752.5,0,0,135.053,161.716
27,ZooKeeper Lock,1000,2026-04-16 16:46:22,838,75,0,186.107,164.402,37.5,79.0,2962.5,0,0,72.693,90.053
27,ZooKeeper Lock,1000,2026-04-16 16:46:24,498,398,0,857.696,572.657,199.0,158.518,31545.0,368,0,258.45,317.003
27,ZooKeeper Lock,1000,2026-04-16 16:46:26,233,353,0,708.688,556.543,176.5,165.0,29122.5,353,0,248.119,295.414
27,ZooKeeper Lock,1000,2026-04-16 16:46:28,16,70,0,5.857,2.106,35.0,165.0,5775.0,70,0,1.3,2.014
27,ZooKeeper Lock,1000,2026-04-16 16:46:30,3,7,0,11.143,2.799,3.5,165.0,577.5,7,0,2.857,4.286
27,ZooKeeper Lock,1000,2026-04-16 16:46:32,0,2,0,13.5,0.5,1.0,165.0,165.0,2,0,3.0,5.0
27,Adaptive Lock,500,2026-04-24 08:19:36,420,125,0,34.432,47.064,62.5,81.0,5062.5,0,0,11.808,18.6
27,Adaptive Lock,500,2026-04-24 08:19:38,132,327,0,436.817,367.566,163.5,145.734,23827.5,252,0,131.425,173.74
27,Adaptive Lock,500,2026-04-24 08:19:40,15,33,0,7.242,3.266,16.5,165.0,2722.5,33,0,1.667,2.424
27,Adaptive Lock,500,2026-04-24 08:19:42,3,13,0,8.538,2.205,6.5,165.0,1072.5,13,0,2.692,3.923
27,Adaptive Lock,500,2026-04-24 08:19:44,0,2,0,11.5,2.5,1.0,165.0,165.0,2,0,3.0,5.0
27,Adaptive Lock,800,2026-04-24 08:30:49,661,139,0,71.374,73.148,69.5,81.0,5629.5,0,0,26.683,42.388
27,Adaptive Lock,800,2026-04-24 08:30:51,603,58,0,7.707,1.39,29.0,81.0,2349.0,0,0,1.31,2.397
27,Adaptive Lock,800,2026-04-24 08:30:53,416,187,0,907.225,430.855,93.5,163.652,15301.5,184,0,278.93,379.626
27,Adaptive Lock,800,2026-04-24 08:30:55,14,402,0,714.361,395.513,201.0,165.0,33165.0,402,0,191.617,250.577
27,Adaptive Lock,800,2026-04-24 08:30:57,1,13,0,8.231,2.939,6.5,165.0,1072.5,13,0,2.077,3.385
27,Adaptive Lock,800,2026-04-24 08:30:59,0,1,0,9.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
27,Adaptive Lock,1000,2026-04-24 08:42:01,919,81,0,38.346,43.847,40.5,81.0,3280.5,0,0,8.543,20.333
27,Adaptive Lock,1000,2026-04-24 08:42:03,845,184,0,561.538,550.952,92.0,110.674,10182.0,65,0,134.918,233.924
27,Adaptive Lock,1000,2026-04-24 08:42:05,674,62,0,466.581,406.958,31.0,165.0,5115.0,62,0,130.645,278.629
27,Adaptive Lock,1000,2026-04-24 08:42:07,114,661,0,936.182,401.145,330.5,165.0,54532.5,661,0,254.045,328.773
27,Adaptive Lock,1000,2026-04-24 08:42:09,2,11,0,6.818,2.657,5.5,165.0,907.5,11,0,1.727,2.636
27,Adaptive Lock,1000,2026-04-24 08:42:11,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,5.0,6.0
28,Pessimistic Lock,500,2026-04-16 19:16:25,300,285,0,621.2,467.023,142.5,106.053,15112.5,85,0,190.168,249.232
28,Pessimistic Lock,500,2026-04-16 19:16:27,16,204,0,782.956,398.818,102.0,165.0,16830.0,204,0,204.828,274.235
28,Pessimistic Lock,500,2026-04-16 19:16:29,4,7,0,9.857,3.642,3.5,165.0,577.5,7,0,2.286,3.429
28,Pessimistic Lock,500,2026-04-16 19:16:31,1,3,0,12.0,1.414,1.5,165.0,247.5,3,0,2.333,3.667
28,Pessimistic Lock,500,2026-04-16 19:16:33,0,1,0,14.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
28,Pessimistic Lock,800,2026-04-16 19:27:36,713,90,0,35.878,34.521,45.0,81.0,3645.0,0,0,8.6,16.011
28,Pessimistic Lock,800,2026-04-16 19:27:38,702,148,0,872.081,395.046,74.0,102.568,7590.0,38,0,236.27,292.838
28,Pessimistic Lock,800,2026-04-16 19:27:40,314,419,0,721.064,411.515,209.5,165.0,34567.5,419,0,239.952,331.411
28,Pessimistic Lock,800,2026-04-16 19:27:42,11,136,0,536.191,402.326,68.0,165.0,11220.0,136,0,181.706,242.279
28,Pessimistic Lock,800,2026-04-16 19:27:44,0,7,0,11.286,3.692,3.5,165.0,577.5,7,0,3.143,4.571
28,Pessimistic Lock,1000,2026-04-16 19:38:48,914,86,0,36.012,42.65,43.0,81.0,3483.0,0,0,8.884,17.558
28,Pessimistic Lock,1000,2026-04-16 19:38:50,798,163,0,637.141,357.523,81.5,109.859,8953.5,56,0,229.276,334.202
28,Pessimistic Lock,1000,2026-04-16 19:38:52,319,432,0,1143.229,394.004,216.0,163.639,35346.0,425,0,351.086,444.984
28,Pessimistic Lock,1000,2026-04-16 19:38:54,24,295,0,869.19,525.44,147.5,165.0,24337.5,295,0,211.617,297.292
28,Pessimistic Lock,1000,2026-04-16 19:38:56,4,20,0,8.0,9.055,10.0,165.0,1650.0,20,0,1.55,3.9
28,Pessimistic Lock,1000,2026-04-16 19:38:58,0,4,0,9.5,4.153,2.0,165.0,330.0,4,0,2.5,3.75
28,Spin Lock,500,2026-04-16 19:49:54,413,92,0,13.076,9.083,46.0,74.0,3404.0,0,0,1.63,2.978
28,Spin Lock,500,2026-04-16 19:49:56,226,372,0,629.073,361.944,186.0,138.581,25776.0,264,0,148.159,174.849
28,Spin Lock,500,2026-04-16 19:49:58,4,33,0,7.485,3.465,16.5,165.0,2722.5,33,0,1.606,2.576
28,Spin Lock,500,2026-04-16 19:50:00,0,3,0,8.667,1.886,1.5,165.0,247.5,3,0,2.333,3.333
28,Spin Lock,800,2026-04-16 20:00:58,714,86,0,26.953,28.78,43.0,74.0,3182.0,0,0,5.081,9.209
28,Spin Lock,800,2026-04-16 20:01:00,607,374,0,521.741,328.193,187.0,137.262,25668.0,260,0,153.479,188.944
28,Spin Lock,800,2026-04-16 20:01:02,136,216,0,321.944,326.469,108.0,165.0,17820.0,216,0,85.454,109.213
28,Spin Lock,800,2026-04-16 20:01:04,4,120,0,851.767,455.456,60.0,165.0,9900.0,120,0,265.458,306.733
28,Spin Lock,800,2026-04-16 20:01:06,1,3,0,11.0,2.944,1.5,165.0,247.5,3,0,3.0,4.0
28,Spin Lock,800,2026-04-16 20:01:08,0,1,0,14.0,0.0,0.5,165.0,82.5,1,0,6.0,8.0
28,Spin Lock,1000,2026-04-16 20:12:08,910,95,0,110.526,96.557,47.5,74.0,3515.0,0,0,28.863,50.842
28,Spin Lock,1000,2026-04-16 20:12:10,902,3,0,11.667,0.471,1.5,74.0,111.0,0,0,2.333,3.0
28,Spin Lock,1000,2026-04-16 20:12:12,901,175,0,1008.029,376.228,87.5,111.96,9796.5,73,0,251.777,392.154
28,Spin Lock,1000,2026-04-16 20:12:14,326,401,0,926.599,481.937,200.5,165.0,33082.5,401,0,350.888,414.554
28,Spin Lock,1000,2026-04-16 20:12:16,17,309,0,1050.123,373.978,154.5,165.0,25492.5,309,0,297.602,354.828
28,Spin Lock,1000,2026-04-16 20:12:18,2,15,0,8.733,2.265,7.5,165.0,1237.5,15,0,2.333,3.4
28,Spin Lock,1000,2026-04-16 20:12:20,0,2,0,13.0,1.0,1.0,165.0,165.0,2,0,3.5,4.5
28,Pub/Sub Lock,500,2026-04-16 20:23:16,413,146,0,101.24,143.55,73.0,77.0,5621.0,0,0,37.637,48.938
28,Pub/Sub Lock,500,2026-04-16 20:23:18,173,223,0,431.265,282.634,111.5,143.691,16021.5,169,0,140.646,187.35
28,Pub/Sub Lock,500,2026-04-16 20:23:20,5,126,0,511.683,316.93,63.0,165.0,10395.0,126,0,141.944,198.881
28,Pub/Sub Lock,500,2026-04-16 20:23:22,0,5,0,11.2,1.939,2.5,165.0,412.5,5,0,2.4,3.8
28,Pub/Sub Lock,800,2026-04-16 20:34:22,615,371,0,950.617,614.143,185.5,117.561,21807.5,171,0,241.717,289.129
28,Pub/Sub Lock,800,2026-04-16 20:34:24,298,209,0,652.971,386.884,104.5,165.0,17242.5,209,0,197.129,245.057
28,Pub/Sub Lock,800,2026-04-16 20:34:26,9,219,0,579.342,347.191,109.5,165.0,18067.5,219,0,147.991,211.114
28,Pub/Sub Lock,800,2026-04-16 20:34:28,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
28,Pub/Sub Lock,1000,2026-04-16 20:45:29,922,84,0,71.476,69.279,42.0,77.0,3234.0,0,0,20.524,35.917
28,Pub/Sub Lock,1000,2026-04-16 20:45:31,900,16,0,10.062,1.088,8.0,77.0,616.0,0,0,1.625,2.688
28,Pub/Sub Lock,1000,2026-04-16 20:45:33,826,329,0,667.033,376.16,164.5,139.055,22874.5,232,0,208.225,262.693
28,Pub/Sub Lock,1000,2026-04-16 20:45:35,320,407,0,808.265,490.914,203.5,164.351,33445.5,404,0,209.769,290.536
28,Pub/Sub Lock,1000,2026-04-16 20:45:37,31,145,0,172.724,203.427,72.5,165.0,11962.5,145,0,90.0,98.028
28,Pub/Sub Lock,1000,2026-04-16 20:45:39,5,16,0,8.312,2.113,8.0,165.0,1320.0,16,0,1.875,3.0
28,Pub/Sub Lock,1000,2026-04-16 20:45:41,0,3,0,10.0,0.816,1.5,165.0,247.5,3,0,3.333,4.667
28,ZooKeeper Lock,500,2026-04-16 20:56:37,417,88,0,72.477,74.226,44.0,79.0,3476.0,0,0,12.932,25.5
28,ZooKeeper Lock,500,2026-04-16 20:56:39,322,288,0,345.583,213.773,144.0,131.556,18944.0,176,0,102.844,144.656
28,ZooKeeper Lock,500,2026-04-16 20:56:41,23,105,0,104.219,232.999,52.5,165.0,8662.5,105,0,36.61,40.086
28,ZooKeeper Lock,500,2026-04-16 20:56:43,1,18,0,10.667,3.801,9.0,165.0,1485.0,18,0,2.5,3.611
28,ZooKeeper Lock,500,2026-04-16 20:56:45,0,1,0,9.0,0.0,0.5,165.0,82.5,1,0,1.0,2.0
28,ZooKeeper Lock,800,2026-04-16 21:07:51,723,90,0,52.733,52.223,45.0,79.0,3555.0,0,0,10.267,21.278
28,ZooKeeper Lock,800,2026-04-16 21:07:53,701,137,0,953.029,366.427,68.5,95.949,6572.5,27,0,229.971,346.628
28,ZooKeeper Lock,800,2026-04-16 21:07:55,320,349,0,835.023,384.194,174.5,165.0,28792.5,349,0,220.192,293.685
28,ZooKeeper Lock,800,2026-04-16 21:07:57,7,223,0,842.982,449.803,111.5,165.0,18397.5,223,0,209.843,257.354
28,ZooKeeper Lock,800,2026-04-16 21:07:59,0,1,0,14.0,0.0,0.5,165.0,82.5,1,0,4.0,6.0
28,ZooKeeper Lock,1000,2026-04-16 21:18:57,919,81,0,14.284,5.561,40.5,79.0,3199.5,0,0,2.222,4.877
28,ZooKeeper Lock,1000,2026-04-16 21:18:59,903,17,0,11.118,1.997,8.5,79.0,671.5,0,0,1.882,3.176
28,ZooKeeper Lock,1000,2026-04-16 21:19:01,900,2,0,10.5,1.5,1.0,79.0,79.0,0,0,1.5,2.5
28,ZooKeeper Lock,1000,2026-04-16 21:19:03,900,138,0,535.768,265.918,69.0,103.304,7128.0,39,0,157.007,201.297
28,ZooKeeper Lock,1000,2026-04-16 21:19:05,704,65,0,622.246,552.527,32.5,163.677,5319.5,64,0,136.446,186.185
28,ZooKeeper Lock,1000,2026-04-16 21:19:07,234,463,0,840.123,452.41,231.5,165.0,38197.5,463,0,273.421,332.877
28,ZooKeeper Lock,1000,2026-04-16 21:19:09,12,222,0,842.851,411.599,111.0,165.0,18315.0,222,0,230.122,283.901
28,ZooKeeper Lock,1000,2026-04-16 21:19:11,3,9,0,10.222,2.973,4.5,165.0,742.5,9,0,2.333,3.444
28,ZooKeeper Lock,1000,2026-04-16 21:19:13,0,3,0,13.0,1.414,1.5,165.0,247.5,3,0,3.667,5.333
28,Adaptive Lock,500,2026-04-24 09:01:15,305,248,0,156.605,143.099,124.0,97.258,12060.0,48,0,62.169,74.915
28,Adaptive Lock,500,2026-04-24 09:01:17,39,213,0,240.915,272.024,106.5,165.0,17572.5,213,0,87.333,120.667
28,Adaptive Lock,500,2026-04-24 09:01:19,4,35,0,6.886,2.053,17.5,165.0,2887.5,35,0,1.514,2.514
28,Adaptive Lock,500,2026-04-24 09:01:21,0,4,0,9.75,4.023,2.0,165.0,330.0,4,0,2.75,4.5
28,Adaptive Lock,800,2026-04-24 09:12:23,715,85,0,15.2,15.412,42.5,81.0,3442.5,0,0,2.871,5.341
28,Adaptive Lock,800,2026-04-24 09:12:25,701,15,0,8.067,1.692,7.5,81.0,607.5,0,0,1.4,2.2
28,Adaptive Lock,800,2026-04-24 09:12:27,687,368,0,873.505,350.109,184.0,142.174,26160.0,268,0,215.861,317.598
28,Adaptive Lock,800,2026-04-24 09:12:29,41,312,0,488.122,425.794,156.0,165.0,25740.0,312,0,137.875,186.875
28,Adaptive Lock,800,2026-04-24 09:12:31,7,17,0,7.647,2.113,8.5,165.0,1402.5,17,0,1.647,2.647
28,Adaptive Lock,800,2026-04-24 09:12:33,0,3,0,7.0,2.16,1.5,165.0,247.5,3,0,2.0,3.0
28,Adaptive Lock,1000,2026-04-24 09:23:35,919,187,0,270.727,179.246,93.5,81.0,7573.5,0,0,110.043,156.888
28,Adaptive Lock,1000,2026-04-24 09:23:37,715,106,0,515.066,350.079,53.0,154.698,8199.0,93,0,144.264,223.849
28,Adaptive Lock,1000,2026-04-24 09:23:39,414,464,0,712.211,434.419,232.0,165.0,38280.0,464,0,188.925,279.569
28,Adaptive Lock,1000,2026-04-24 09:23:41,17,237,0,795.827,486.254,118.5,165.0,19552.5,237,0,219.439,271.435
28,Adaptive Lock,1000,2026-04-24 09:23:43,3,5,0,9.6,1.855,2.5,165.0,412.5,5,0,3.8,5.2
28,Adaptive Lock,1000,2026-04-24 09:23:45,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
29,Pessimistic Lock,500,2026-04-16 22:30:58,413,87,0,55.46,62.881,43.5,81.0,3523.5,0,0,10.425,23.92
29,Pessimistic Lock,500,2026-04-16 22:31:00,132,281,0,333.612,324.595,140.5,131.221,18436.5,168,0,97.448,139.495
29,Pessimistic Lock,500,2026-04-16 22:31:02,4,127,1,312.85,282.424,63.5,165.0,10477.5,127,0,98.0,145.039
29,Pessimistic Lock,500,2026-04-16 22:31:04,1,3,0,13.667,0.471,1.5,165.0,247.5,3,0,3.333,5.333
29,Pessimistic Lock,500,2026-04-16 22:31:06,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
29,Pessimistic Lock,800,2026-04-16 22:42:12,720,80,0,57.025,63.627,40.0,81.0,3240.0,0,0,11.275,26.225
29,Pessimistic Lock,800,2026-04-16 22:42:14,701,117,0,384.752,234.928,58.5,82.436,4822.5,2,0,124.812,170.154
29,Pessimistic Lock,800,2026-04-16 22:42:16,221,385,0,794.758,515.759,192.5,163.909,31552.5,380,0,208.551,292.787
29,Pessimistic Lock,800,2026-04-16 22:42:18,3,215,0,935.298,417.973,107.5,165.0,17737.5,215,0,306.912,371.27
29,Pessimistic Lock,800,2026-04-16 22:42:20,0,3,0,13.333,1.247,1.5,165.0,247.5,3,0,3.667,5.0
29,Pessimistic Lock,1000,2026-04-16 22:53:24,917,169,0,382.911,308.294,84.5,81.0,6844.5,0,0,131.148,167.533
29,Pessimistic Lock,1000,2026-04-16 22:53:26,538,318,0,929.72,433.291,159.0,156.811,24933.0,287,0,263.418,335.525
29,Pessimistic Lock,1000,2026-04-16 22:53:28,58,473,0,570.493,393.36,236.5,165.0,39022.5,473,0,180.351,232.573
29,Pessimistic Lock,1000,2026-04-16 22:53:30,9,31,0,4.839,1.139,15.5,165.0,2557.5,31,0,1.226,2.0
29,Pessimistic Lock,1000,2026-04-16 22:53:32,2,7,0,9.714,2.373,3.5,165.0,577.5,7,0,2.714,4.286
29,Pessimistic Lock,1000,2026-04-16 22:53:34,0,2,0,11.0,0.0,1.0,165.0,165.0,2,0,3.5,5.5
29,Spin Lock,500,2026-04-16 23:04:29,413,108,0,39.093,56.009,54.0,74.0,3996.0,0,0,14.306,21.852
29,Spin Lock,500,2026-04-16 23:04:31,135,268,0,572.127,457.077,134.0,133.761,17924.0,176,0,176.366,202.366
29,Spin Lock,500,2026-04-16 23:04:33,13,111,0,228.441,216.865,55.5,165.0,9157.5,111,0,86.73,113.234
29,Spin Lock,500,2026-04-16 23:04:35,1,12,0,8.5,3.069,6.0,165.0,990.0,12,0,2.167,2.917
29,Spin Lock,500,2026-04-16 23:04:37,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
29,Spin Lock,800,2026-04-16 23:15:41,718,82,0,17.268,15.117,41.0,74.0,3034.0,0,0,2.402,4.134
29,Spin Lock,800,2026-04-16 23:15:43,704,15,0,11.467,3.557,7.5,74.0,555.0,0,0,1.667,2.667
29,Spin Lock,800,2026-04-16 23:15:45,636,106,0,142.717,108.445,53.0,80.009,4240.5,7,0,44.028,60.755
29,Spin Lock,800,2026-04-16 23:15:47,264,443,0,495.941,424.419,221.5,164.178,36365.5,439,0,141.79,174.223
29,Spin Lock,800,2026-04-16 23:15:50,18,136,0,345.206,323.691,68.0,165.0,11220.0,136,0,80.581,107.684
29,Spin Lock,800,2026-04-16 23:15:52,2,17,0,7.647,3.198,8.5,165.0,1402.5,17,0,2.118,3.176
29,Spin Lock,800,2026-04-16 23:15:54,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
29,Spin Lock,1000,2026-04-16 23:26:56,692,432,0,834.75,639.972,216.0,122.87,26540.0,232,0,215.329,259.97
29,Spin Lock,1000,2026-04-16 23:26:58,421,418,0,759.072,542.027,209.0,165.0,34485.0,418,0,205.522,263.033
29,Spin Lock,1000,2026-04-16 23:27:00,32,132,0,150.909,192.239,66.0,165.0,10890.0,132,0,70.439,80.129
29,Spin Lock,1000,2026-04-16 23:27:02,1,17,0,7.353,3.803,8.5,165.0,1402.5,17,0,1.588,2.059
29,Spin Lock,1000,2026-04-16 23:27:04,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
29,Spin Lock,1000,2026-04-16 23:27:06,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
29,Pub/Sub Lock,500,2026-04-16 23:38:02,412,88,0,37.67,44.272,44.0,77.0,3388.0,0,0,8.432,15.943
29,Pub/Sub Lock,500,2026-04-16 23:38:04,96,373,0,285.582,240.972,186.5,138.576,25844.5,261,0,93.587,126.826
29,Pub/Sub Lock,500,2026-04-16 23:38:06,6,36,0,7.167,2.544,18.0,165.0,2970.0,36,0,1.611,2.611
29,Pub/Sub Lock,500,2026-04-16 23:38:08,1,2,0,10.5,1.5,1.0,165.0,165.0,2,0,3.5,5.0
29,Pub/Sub Lock,500,2026-04-16 23:38:10,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,4.0,6.0
29,Pub/Sub Lock,800,2026-04-16 23:49:15,714,86,0,100.919,75.154,43.0,77.0,3311.0,0,0,24.116,43.128
29,Pub/Sub Lock,800,2026-04-16 23:49:17,228,585,0,895.578,486.758,292.5,147.851,43246.5,471,0,280.238,395.867
29,Pub/Sub Lock,800,2026-04-16 23:49:19,12,119,0,331.975,262.814,59.5,165.0,9817.5,119,0,80.571,110.303
29,Pub/Sub Lock,800,2026-04-16 23:49:21,0,10,0,9.8,3.341,5.0,165.0,825.0,10,0,2.4,3.6
29,Pub/Sub Lock,1000,2026-04-17 00:00:25,774,286,0,765.556,542.389,143.0,103.462,14795.0,86,0,236.217,292.839
29,Pub/Sub Lock,1000,2026-04-17 00:00:27,535,210,0,390.852,327.096,105.0,165.0,17325.0,210,0,177.571,231.21
29,Pub/Sub Lock,1000,2026-04-17 00:00:29,53,478,0,797.692,548.713,239.0,165.0,39435.0,478,0,214.992,268.921
29,Pub/Sub Lock,1000,2026-04-17 00:00:31,4,22,0,5.909,1.703,11.0,165.0,1815.0,22,0,1.455,2.5
29,Pub/Sub Lock,1000,2026-04-17 00:00:33,0,4,0,11.75,2.278,2.0,165.0,330.0,4,0,3.5,4.5
29,ZooKeeper Lock,500,2026-04-17 00:11:31,415,91,0,13.67,7.616,45.5,79.0,3594.5,0,0,1.967,4.033
29,ZooKeeper Lock,500,2026-04-17 00:11:33,313,242,0,388.884,265.905,121.0,126.264,15278.0,133,0,102.872,126.963
29,ZooKeeper Lock,500,2026-04-17 00:11:35,22,157,0,391.153,387.854,78.5,165.0,12952.5,157,0,107.376,145.057
29,ZooKeeper Lock,500,2026-04-17 00:11:37,1,9,0,10.222,3.583,4.5,165.0,742.5,9,0,2.333,3.667
29,ZooKeeper Lock,500,2026-04-17 00:11:39,0,1,0,15.0,0.0,0.5,165.0,82.5,1,0,5.0,6.0
29,ZooKeeper Lock,800,2026-04-17 00:22:45,716,94,0,24.117,24.825,47.0,79.0,3713.0,0,0,3.202,6.574
29,ZooKeeper Lock,800,2026-04-17 00:22:47,602,225,0,949.884,480.522,112.5,124.484,14004.5,119,0,237.711,308.444
29,ZooKeeper Lock,800,2026-04-17 00:22:49,129,374,0,707.626,476.341,187.0,165.0,30855.0,374,0,179.037,234.201
29,ZooKeeper Lock,800,2026-04-17 00:22:51,6,101,0,547.673,412.389,50.5,165.0,8332.5,101,0,114.723,124.98
29,ZooKeeper Lock,800,2026-04-17 00:22:53,0,6,0,11.333,2.494,3.0,165.0,495.0,6,0,2.667,3.833
29,ZooKeeper Lock,1000,2026-04-17 00:33:55,836,164,0,220.451,212.692,82.0,79.0,6478.0,0,0,68.488,89.098
29,ZooKeeper Lock,1000,2026-04-17 00:33:57,440,396,0,799.942,471.31,198.0,157.182,31122.0,360,0,226.268,277.768
29,ZooKeeper Lock,1000,2026-04-17 00:33:59,86,354,0,1125.887,534.286,177.0,165.0,29205.0,354,0,319.559,372.068
29,ZooKeeper Lock,1000,2026-04-17 00:34:01,3,83,0,625.988,465.734,41.5,165.0,6847.5,83,0,153.072,173.024
29,ZooKeeper Lock,1000,2026-04-17 00:34:03,1,2,0,14.5,2.5,1.0,165.0,165.0,2,0,4.0,6.0
29,ZooKeeper Lock,1000,2026-04-17 00:34:05,0,1,0,13.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
29,Adaptive Lock,500,2026-04-24 09:34:37,414,140,0,85.207,121.28,70.0,81.0,5670.0,0,0,35.193,58.157
29,Adaptive Lock,500,2026-04-24 09:34:39,51,326,0,225.742,248.199,163.0,149.54,24375.0,266,0,76.313,103.423
29,Adaptive Lock,500,2026-04-24 09:34:41,9,30,0,8.433,2.319,15.0,165.0,2475.0,30,0,2.433,3.633
29,Adaptive Lock,500,2026-04-24 09:34:43,1,3,0,6.0,2.828,1.5,165.0,247.5,3,0,1.667,2.333
29,Adaptive Lock,500,2026-04-24 09:34:45,1,1,0,10.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
29,Adaptive Lock,800,2026-04-24 09:45:48,715,163,0,403.227,404.188,81.5,81.0,6601.5,0,0,172.037,230.822
29,Adaptive Lock,800,2026-04-24 09:45:50,561,99,0,189.919,335.979,49.5,133.606,6613.5,62,0,79.121,110.141
29,Adaptive Lock,800,2026-04-24 09:45:52,314,234,0,616.944,434.717,117.0,165.0,19305.0,234,0,149.329,223.842
29,Adaptive Lock,800,2026-04-24 09:45:54,21,290,0,566.107,333.034,145.0,165.0,23925.0,290,0,160.255,217.597
29,Adaptive Lock,800,2026-04-24 09:45:56,3,13,0,9.308,2.756,6.5,165.0,1072.5,13,0,2.615,3.692
29,Adaptive Lock,800,2026-04-24 09:45:58,0,1,0,4.0,0.0,0.5,165.0,82.5,1,0,1.0,2.0
29,Adaptive Lock,1000,2026-04-24 09:57:03,741,313,0,768.038,446.11,156.5,111.326,17422.5,113,0,212.92,297.297
29,Adaptive Lock,1000,2026-04-24 09:57:05,169,565,0,709.347,556.59,282.5,165.0,46612.5,565,0,248.492,341.081
29,Adaptive Lock,1000,2026-04-24 09:57:07,29,92,1,27.304,65.111,46.0,165.0,7590.0,92,0,9.228,13.457
29,Adaptive Lock,1000,2026-04-24 09:57:09,3,26,0,6.962,2.312,13.0,165.0,2145.0,26,0,1.808,2.808
29,Adaptive Lock,1000,2026-04-24 09:57:11,0,3,0,6.0,2.828,1.5,165.0,247.5,3,0,1.667,2.667
30,Pessimistic Lock,500,2026-04-17 01:01:36,418,81,1,12.519,10.88,40.5,81.0,3280.5,0,0,2.506,4.679
30,Pessimistic Lock,500,2026-04-17 01:01:38,402,166,0,409.548,257.535,83.0,108.831,9033.0,55,0,137.373,184.952
30,Pessimistic Lock,500,2026-04-17 01:01:40,7,245,0,669.543,542.312,122.5,162.6,19918.5,238,0,184.661,276.873
30,Pessimistic Lock,500,2026-04-17 01:01:42,1,6,0,8.167,2.339,3.0,165.0,495.0,6,0,2.833,4.167
30,Pessimistic Lock,500,2026-04-17 01:01:44,0,1,0,5.0,0.0,0.5,165.0,82.5,1,0,1.0,2.0
30,Pessimistic Lock,800,2026-04-17 01:12:48,708,181,0,301.575,200.201,90.5,81.464,7372.5,1,0,138.348,169.022
30,Pessimistic Lock,800,2026-04-17 01:12:50,524,95,0,47.011,67.465,47.5,147.316,6997.5,75,0,20.242,28.558
30,Pessimistic Lock,800,2026-04-17 01:12:52,323,201,0,648.886,368.704,100.5,165.0,16582.5,201,0,147.96,260.672
30,Pessimistic Lock,800,2026-04-17 01:12:54,31,292,0,399.925,372.567,146.0,165.0,24090.0,292,0,131.476,165.726
30,Pessimistic Lock,800,2026-04-17 01:12:56,3,28,0,6.036,2.692,14.0,165.0,2310.0,28,0,1.643,2.643
30,Pessimistic Lock,800,2026-04-17 01:12:58,1,2,0,7.0,0.0,1.0,165.0,165.0,2,0,1.5,3.0
30,Pessimistic Lock,800,2026-04-17 01:13:00,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,4.0,6.0
30,Pessimistic Lock,1000,2026-04-17 01:24:00,909,91,0,195.484,169.082,45.5,81.0,3685.5,0,0,77.396,128.637
30,Pessimistic Lock,1000,2026-04-17 01:24:02,900,9,0,9.222,0.629,4.5,81.0,364.5,0,0,1.444,2.667
30,Pessimistic Lock,1000,2026-04-17 01:24:04,818,122,0,850.541,371.172,61.0,98.213,5991.0,25,0,265.574,415.016
30,Pessimistic Lock,1000,2026-04-17 01:24:06,123,655,0,965.131,449.612,327.5,164.615,53911.5,652,0,304.901,380.653
30,Pessimistic Lock,1000,2026-04-17 01:24:08,4,119,0,788.58,408.451,59.5,165.0,9817.5,119,0,161.101,218.319
